name,id,race,whatBuildsUnit,whatBuildsCount,requiredUnits,requiredTech,cloakingTech,abilities,upgrades,armorUpgrade,maxHitPoints,maxShields,maxEnergy,armor,mineralPrice,gasPrice,buildTime,supplyRequired,supplyProvided,spaceRequired,spaceProvided,buildScore,destroyScore,size,tileWidth,tileHeight,dimensionLeft,dimensionUp,dimensionRight,dimensionDown,width,height,seekRange,sightRange,groundWeapon,maxGroundHits,airWeapon,maxAirHits,topSpeed,acceleration,haltDistance,turnRadius,canProduce,canAttack,canMove,isFlyer,regeneratesHP,isSpellcaster,hasPermanentCloak,isInvincible,isOrganic,isMechanical,isRobotic,isDetector,isResourceContainer,isResourceDepot,isRefinery,isWorker,requiresPsi,requiresCreep,isTwoUnitsInOneEgg,isBurrowable,isCloakable,isBuilding,isAddon,isFlyingBuilding,isNeutral,isHero,isPowerup,isBeacon,isFlagBeacon,isSpecialBuilding,isSpell,producesCreep,producesLarva,isMineralField,isCritter,canBuildAddon,buildsWhat,researchesWhat,upgradesWhat
Protoss_Forge,166,Protoss,Protoss_Probe,1,"Protoss_Probe=1|Protoss_Nexus=1",None,None,,Protoss_Plasma_Shields,Upgrade_60,550,550,0,1,150,0,600,0,0,255,0,100,300,Large,3,2,36,24,36,20,73,45,0,320,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,"Protoss_Ground_Armor|Protoss_Ground_Weapons|Protoss_Plasma_Shields"
Protoss_Stargate,167,Protoss,Protoss_Probe,1,"Protoss_Probe=1|Protoss_Cybernetics_Core=1",None,None,,Protoss_Plasma_Shields,Upgrade_60,600,600,0,1,150,150,1050,0,0,255,0,300,900,Large,4,3,48,40,48,32,97,73,0,320,None,0,None,0,0.0,0,0,0,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"Protoss_Scout|Protoss_Carrier|Protoss_Arbiter|Protoss_Corsair",,
Special_Stasis_Cell_Prison,168,Protoss,None,0,,None,None,,,Upgrade_60,2000,0,0,1,150,0,1,0,0,255,0,0,5000,Large,4,3,64,48,63,47,128,96,0,256,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,
Protoss_Fleet_Beacon,169,Protoss,Protoss_Probe,1,"Protoss_Probe=1|Protoss_Stargate=1",None,None,,Protoss_Plasma_Shields,Upgrade_60,500,500,0,1,300,200,900,0,0,255,0,350,1050,Large,3,2,40,32,47,24,88,57,0,320,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,Disruption_Web,"Carrier_Capacity|Apial_Sensors|Gravitic_Thrusters|Argus_Jewel"
Protoss_Arbiter_Tribunal,170,Protoss,Protoss_Probe,1,"Protoss_Templar_Archives=1|Protoss_Probe=1|Protoss_Stargate=1",None,None,,Protoss_Plasma_Shields,Upgrade_60,500,500,0,1,200,150,900,0,0,255,0,450,1350,Large,3,2,44,28,44,28,89,57,0,320,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,"Stasis_Field|Recall",Khaydarin_Core
Protoss_Robotics_Support_Bay,171,Protoss,Protoss_Probe,1,"Protoss_Probe=1|Protoss_Robotics_Facility=1",None,None,,Protoss_Plasma_Shields,Upgrade_60,450,450,0,1,150,100,450,0,0,255,0,125,375,Large,3,2,32,32,32,20,65,53,0,320,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,"Scarab_Damage|Reaver_Capacity|Gravitic_Drive"
Protoss_Shield_Battery,172,Protoss,Protoss_Probe,1,"Protoss_Probe=1|Protoss_Gateway=1",None,None,,Protoss_Plasma_Shields,Upgrade_60,200,200,200,1,100,0,450,0,0,255,0,50,150,Large,3,2,32,16,32,16,65,33,0,320,None,0,None,0,0.0,0,0,0,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,
Special_Khaydarin_Crystal_Form,173,Protoss,None,0,,None,None,,,Upgrade_60,100000,0,0,1,250,0,1,0,0,255,0,0,2500,Large,4,3,64,48,63,47,128,96,0,320,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,
Special_Protoss_Temple,174,Protoss,None,0,,None,None,,,Upgrade_60,1500,0,0,1,250,0,1,0,0,255,0,0,5000,Large,7,3,112,48,111,47,224,96,0,320,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,
Special_XelNaga_Temple,175,Protoss,None,0,,None,None,,,Upgrade_60,5000,0,0,1,1500,500,4800,0,0,255,0,0,5000,Large,5,4,80,34,79,63,160,98,0,320,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,
Resource_Mineral_Field,176,None,None,0,,None,None,,,Upgrade_60,100000,0,0,0,1,1,1,0,0,255,0,10,10,Independent,2,1,32,16,31,15,64,32,0,288,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,true,false,false,false,true,false,false,,,
Resource_Mineral_Field_Type_2,177,None,None,0,,None,None,,,Upgrade_60,100000,0,0,0,1,1,1,0,0,255,0,10,10,Independent,2,1,32,16,31,15,64,32,0,288,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,true,false,false,false,true,false,false,,,
Resource_Mineral_Field_Type_3,178,None,None,0,,None,None,,,Upgrade_60,100000,0,0,0,1,1,1,0,0,255,0,10,10,Independent,2,1,32,16,31,15,64,32,0,288,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,true,false,false,false,true,false,false,,,
Unused_Cave,179,None,None,0,,None,None,,,Upgrade_60,800,0,0,0,1,1,1,0,0,255,0,10,10,Independent,2,2,32,32,31,31,64,64,0,288,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,true,false,false,false,false,false,false,,,
Unused_Cave_In,180,None,None,0,,None,None,,,Upgrade_60,800,0,0,0,1,1,1,0,0,255,0,10,10,Independent,2,2,32,32,31,31,64,64,0,288,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,true,false,false,false,false,false,false,,,
Unused_Cantina,181,None,None,0,,None,None,,,Upgrade_60,800,0,0,0,1,1,1,0,0,255,0,10,10,Independent,2,2,32,32,31,31,64,64,0,288,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,
Unused_Mining_Platform,182,None,None,0,,None,None,,,Upgrade_60,800,0,0,0,1,1,1,0,0,255,0,10,10,Independent,1,1,16,16,15,15,32,32,0,288,Platform_Laser_Battery,1,None,0,0.0,0,0,0,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,
Unused_Independant_Command_Center,183,None,None,0,,None,None,,,Upgrade_60,800,0,0,0,1,1,1,0,0,255,0,10,10,Independent,1,1,16,16,15,15,32,32,0,288,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,
Special_Independant_Starport,184,None,None,0,,None,None,,,Upgrade_60,800,0,0,0,1,1,1,0,0,255,0,10,10,Independent,2,2,32,32,31,31,64,64,0,288,Independant_Laser_Battery,1,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,
Unused_Independant_Jump_Gate,185,None,None,0,,None,None,,,Upgrade_60,800,0,0,0,1,1,1,0,0,255,0,10,10,Independent,1,1,16,16,15,15,32,32,0,288,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,
Unused_Ruins,186,None,None,0,,None,None,,,Upgrade_60,800,0,0,0,1,1,1,0,0,255,0,10,10,Independent,1,1,16,16,15,15,32,32,0,288,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,
Unused_Khaydarin_Crystal_Formation,187,None,None,0,,None,None,,,Upgrade_60,800,0,0,0,1,1,1,0,0,255,0,10,10,Independent,1,1,16,16,15,15,32,32,0,288,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,
Resource_Vespene_Geyser,188,None,None,0,,None,None,,,Upgrade_60,100000,0,0,0,1,1,1,0,0,255,0,10,10,Independent,4,2,64,32,63,31,128,64,0,288,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,true,false,false,false,false,false,false,,,
Special_Warp_Gate,189,Protoss,None,0,,None,None,,,Upgrade_60,700,0,0,1,600,200,2400,0,0,255,0,0,2000,Large,3,2,48,32,47,31,96,64,0,256,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,
Special_Psi_Disrupter,190,Terran,None,0,,None,None,,,Upgrade_60,2000,0,0,1,1000,400,4800,0,0,255,0,0,3600,Large,5,3,80,38,69,47,150,86,0,320,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,
Unused_Zerg_Marker,191,Zerg,None,0,,None,None,,,Upgrade_60,100000,0,0,0,250,0,1,0,0,255,0,0,0,Independent,3,2,48,32,47,31,96,64,0,256,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,
Unused_Terran_Marker,192,Terran,None,0,,None,None,,,Upgrade_60,100000,0,0,0,50,50,1,0,0,255,0,0,0,Independent,3,2,48,32,47,31,96,64,0,256,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,
Unused_Protoss_Marker,193,Protoss,None,0,,None,None,,,Upgrade_60,100000,0,0,0,100,100,1,0,0,255,0,0,0,Independent,3,2,48,32,47,31,96,64,0,256,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,
Special_Zerg_Beacon,194,Zerg,None,0,,None,None,,,Upgrade_60,100000,0,0,0,250,0,1,0,0,255,0,0,0,Independent,3,2,48,32,47,31,96,64,0,256,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,true,false,false,false,false,false,false,,,
Special_Terran_Beacon,195,Terran,None,0,,None,None,,,Upgrade_60,100000,0,0,0,50,50,1,0,0,255,0,0,0,Independent,3,2,48,32,47,31,96,64,0,256,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,true,false,false,false,false,false,false,,,
Special_Protoss_Beacon,196,Protoss,None,0,,None,None,,,Upgrade_60,100000,0,0,0,100,100,1,0,0,255,0,0,0,Independent,3,2,48,32,47,31,96,64,0,256,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,true,false,false,false,false,false,false,,,
Special_Zerg_Flag_Beacon,197,Zerg,None,0,,None,None,,,Upgrade_60,100000,0,0,0,250,0,1,0,0,255,0,0,0,Independent,3,2,48,32,47,31,96,64,0,256,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,true,false,false,false,false,false,false,,,
Special_Terran_Flag_Beacon,198,Terran,None,0,,None,None,,,Upgrade_60,100000,0,0,0,50,50,1,0,0,255,0,0,0,Independent,3,2,48,32,47,31,96,64,0,256,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,true,false,false,false,false,false,false,,,
Special_Protoss_Flag_Beacon,199,Protoss,None,0,,None,None,,,Upgrade_60,100000,0,0,0,100,100,1,0,0,255,0,0,0,Independent,3,2,48,32,47,31,96,64,0,256,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,true,false,false,false,false,false,false,,,
Special_Power_Generator,200,Terran,None,0,,None,None,,,Upgrade_60,800,0,0,1,200,50,2400,0,0,255,0,0,600,Large,4,3,56,28,63,43,120,72,0,256,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,
Special_Overmind_Cocoon,201,Zerg,None,0,,None,None,,,Upgrade_60,2500,0,0,1,1000,500,2400,0,0,255,0,0,4000,Large,3,2,48,32,47,31,96,64,0,320,None,0,None,0,0.0,0,0,0,false,false,false,false,true,false,false,false,true,false,false,true,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,
Spell_Dark_Swarm,202,None,None,0,,None,None,,,Upgrade_60,800,0,0,0,250,200,2400,0,0,255,0,0,0,Independent,5,5,80,80,79,79,160,160,0,256,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,,,
Special_Floor_Missile_Trap,203,None,None,0,,None,None,,Terran_Vehicle_Weapons,Upgrade_60,50,0,0,0,1,1,1,0,0,255,0,0,100,Large,2,2,32,32,31,31,64,64,160,192,Hellfire_Missile_Pack_Floor_Trap,1,None,0,0.0,0,0,20,false,true,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,
Special_Floor_Hatch,204,None,None,0,,None,None,,,Upgrade_60,100000,0,0,0,1,1,1,0,0,255,0,0,10,Independent,8,4,128,64,127,63,256,128,0,224,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,
Special_Upper_Level_Door,205,None,None,0,,None,None,,,Upgrade_60,100000,0,0,0,1,1,1,0,0,255,0,0,10,Independent,3,2,25,17,44,20,70,38,0,32,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,
Special_Right_Upper_Level_Door,206,None,None,0,,None,None,,,Upgrade_60,100000,0,0,0,1,1,1,0,0,255,0,0,10,Independent,3,2,44,17,25,20,70,38,0,32,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,
Special_Pit_Door,207,None,None,0,,None,None,,,Upgrade_60,100000,0,0,0,1,1,1,0,0,255,0,0,10,Independent,3,2,41,17,28,20,70,38,0,32,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,
Special_Right_Pit_Door,208,None,None,0,,None,None,,,Upgrade_60,100000,0,0,0,1,1,1,0,0,255,0,0,10,Independent,3,2,28,17,41,20,70,38,0,32,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,
Special_Floor_Gun_Trap,209,None,None,0,,None,None,,Terran_Vehicle_Weapons,Upgrade_60,50,0,0,0,1,1,1,0,0,255,0,0,100,Large,2,2,32,32,31,31,64,64,160,192,Twin_Autocannons_Floor_Trap,1,None,0,0.0,0,0,127,false,true,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,
Special_Wall_Missile_Trap,210,None,None,0,,None,None,,Terran_Vehicle_Weapons,Upgrade_60,50,0,0,0,1,1,1,0,0,255,0,0,100,Large,1,1,16,16,15,15,32,32,160,192,Hellfire_Missile_Pack_Wall_Trap,1,None,0,0.0,0,0,0,false,true,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,
Special_Wall_Flame_Trap,211,None,None,0,,None,None,,Terran_Infantry_Weapons,Upgrade_60,50,0,0,0,1,1,1,0,0,255,0,0,100,Large,1,1,16,16,15,15,32,32,64,96,Flame_Thrower_Wall_Trap,1,None,0,0.0,0,0,0,false,true,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,
Special_Right_Wall_Missile_Trap,212,None,None,0,,None,None,,Terran_Vehicle_Weapons,Upgrade_60,50,0,0,0,1,1,1,0,0,255,0,0,100,Large,1,1,16,16,15,15,32,32,160,192,Hellfire_Missile_Pack_Wall_Trap,1,None,0,0.0,0,0,0,false,true,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,
Special_Right_Wall_Flame_Trap,213,None,None,0,,None,None,,Terran_Infantry_Weapons,Upgrade_60,50,0,0,0,1,1,1,0,0,255,0,0,100,Large,1,1,16,16,15,15,32,32,64,96,Flame_Thrower_Wall_Trap,1,None,0,0.0,0,0,0,false,true,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,
Special_Start_Location,214,None,None,0,,None,None,,,Upgrade_60,800,0,0,0,0,0,0,0,0,255,0,0,0,Independent,4,3,48,32,48,32,97,65,0,32,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,
Powerup_Flag,215,None,None,0,,None,None,,,Upgrade_60,100000,0,0,0,1,1,1,0,0,255,0,0,0,Independent,1,1,16,16,15,15,32,32,0,160,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,,
Powerup_Young_Chrysalis,216,None,None,0,,None,None,,,Upgrade_60,800,0,0,0,1,1,1,0,0,255,0,0,0,Independent,1,1,16,16,15,15,32,32,0,160,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,,
Powerup_Psi_Emitter,217,None,None,0,,None,None,,,Upgrade_60,800,0,0,0,1,1,1,0,0,255,0,0,0,Independent,1,1,16,16,15,15,32,32,0,160,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,,
Powerup_Data_Disk,218,None,None,0,,None,None,,,Upgrade_60,800,0,0,0,1,1,1,0,0,255,0,0,0,Independent,1,1,16,16,15,15,32,32,0,160,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,,
Powerup_Khaydarin_Crystal,219,None,None,0,,None,None,,,Upgrade_60,800,0,0,0,1,1,1,0,0,255,0,0,0,Independent,1,1,16,16,15,15,32,32,0,160,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,,
Powerup_Mineral_Cluster_Type_1,220,None,None,0,,None,None,,,Upgrade_60,800,0,0,0,1,1,1,0,0,255,0,0,0,Independent,1,1,16,16,15,15,32,32,0,160,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,,
Powerup_Mineral_Cluster_Type_2,221,None,None,0,,None,None,,,Upgrade_60,800,0,0,0,1,1,1,0,0,255,0,0,0,Independent,1,1,16,16,15,15,32,32,0,160,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,,
Powerup_Protoss_Gas_Orb_Type_1,222,None,None,0,,None,None,,,Upgrade_60,800,0,0,0,1,1,1,0,0,255,0,0,0,Independent,1,1,16,16,15,15,32,32,0,160,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,,
Powerup_Protoss_Gas_Orb_Type_2,223,None,None,0,,None,None,,,Upgrade_60,800,0,0,0,1,1,1,0,0,255,0,0,0,Independent,1,1,16,16,15,15,32,32,0,160,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,,
Powerup_Zerg_Gas_Sac_Type_1,224,None,None,0,,None,None,,,Upgrade_60,800,0,0,0,1,1,1,0,0,255,0,0,0,Independent,1,1,16,16,15,15,32,32,0,160,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,,
Powerup_Zerg_Gas_Sac_Type_2,225,None,None,0,,None,None,,,Upgrade_60,800,0,0,0,1,1,1,0,0,255,0,0,0,Independent,1,1,16,16,15,15,32,32,0,160,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,,
Powerup_Terran_Gas_Tank_Type_1,226,None,None,0,,None,None,,,Upgrade_60,800,0,0,0,1,1,1,0,0,255,0,0,0,Independent,1,1,16,16,15,15,32,32,0,160,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,,
Powerup_Terran_Gas_Tank_Type_2,227,None,None,0,,None,None,,,Upgrade_60,800,0,0,0,1,1,1,0,0,255,0,0,0,Independent,1,1,16,16,15,15,32,32,0,160,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,,
None,228,None,None,0,,None,None,,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,1,1,0,0,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,
AllUnits,229,None,None,0,,None,None,,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,1,1,0,0,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,
Men,230,None,None,0,,None,None,,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,1,1,0,0,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,
Buildings,231,None,None,0,,None,None,,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,1,1,0,0,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,
Factories,232,None,None,0,,None,None,,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,1,1,0,0,None,0,None,0,0.0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,
Unknown,233,Unknown,Unknown,1,Unknown=1,None,None,,,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,1,1,0,0,Unknown,0,Unknown,0,0.0,0,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,
